,index,image url,Answer,Question
687,121,https://storage.googleapis.com/docs-media.encord.com/static/img/default-layout-button.png                                                                            ,"To reset the Label Editor to the default layout, click the 'Reset layout to default' icon. This will revert any changes to the default settings.",What do I do next to reset the Label Editor to the default layout?
688,122,https://storage.googleapis.com/docs-media.encord.com/static/img/auto-layout-highlight.png                                                                            ,"To activate the Auto layout option, click on the 'Auto layout' toggle in the 'Quick view' panel. Ensure that the toggle is switched on for the layout to be applied.",How can I activate the Auto layout option?
689,124,https://storage.googleapis.com/docs-media.encord.com/static/img/meatdata-sequence.png                                                                                ,"The 'Image Position Patient' field displays the values '0,0,150.4' under the Content column, with the Tag '0020,0032'.",What information is displayed for 'Image Position Patient'?
690,125,https://storage.googleapis.com/docs-media.encord.com/static/img/dicom-metadata-private.png                                                                           ,"Private fields can be identified by checking if the fourth character of the group value in the Tag is an odd number. For example, if we had a Tag like (0013,1001), it would be considered private. In this table, the fields with Tag values starting with '0029,1...' are examples of private fields since they are in a group with an odd number.",How can I identify private fields in this metadata table?
691,126,https://storage.googleapis.com/docs-media.encord.com/static/img/dicom-metadata-standard.png                                                                          ,"The 'Patient Comments' field, tagged '0010,4000', is genuinely empty. According to the documentation, this might indicate that the fourth character of the tag's group value is an even number and the Content field is empty, implying no data was hidden.",Why is the 'Patient Comments' field empty?
692,128,https://storage.googleapis.com/docs-media.encord.com/static/img/dicom-custom-overlay-1.png                                                                           ,"To set a custom overlay, navigate to the 'Settings' tab of your Project and click 'Upload' in the 'DICOM' section, as instructed in the documentation below the screenshot.",How do I set a custom overlay to display metadata like 'MRI BRAIN' by default?
693,129,https://storage.googleapis.com/docs-media.encord.com/static/img/custom-overlay-2.png                                                                                 ,"After uploading the JSON file, click the 'Preview' button located next to the 'Upload' button under the 'Custom overlay layout' section to see what the custom overlay looks like.",What do I do next to preview the custom overlay after uploading the JSON file?
694,130,https://storage.googleapis.com/docs-media.encord.com/static/img/custom-overlay-3.png                                                                                 ,"The JSON schema can display several elements in the custom overlay, including Image size, Patient Name and ID, Study Description, Series Description and Number, Windowing, Pixel Value, Slice Number, Encrypted Content Transfer Syntax UID, and View Position.",What information can be displayed in the custom overlay according to the JSON schema?
695,131,https://storage.googleapis.com/docs-media.encord.com/static/img/prepopulated-hanging-protocol-views.png                                                              ,"To annotate the currently selected tile, click the three dots icon next to the tile name at the top right of each tile. Then, select 'Annotate from this tile' from the dropdown menu that appears.",What steps should I follow to annotate the currently selected tile?
696,132,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/dicom/editor-switch-icon.png                                                                ,"To annotate a series, click the 'Editor switch' button depicted as a square with a pencil icon to select the series you want to annotate.",How can I annotate a series from this screen?
697,133,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/dicom/multiple-series-view-with-annotation.png                                              ,"The classification options available for annotation are listed under 'Classes' on the left side of the screen and include: lung, nodule, artifact, POI, Line, and lungrads.",What are the classification options available for annotation?
699,137,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/dicom/dicom-measure-distance-button.png                                                     ,"For accurate measurements in mammography, the 'EstimatedRadiographicMagFactor' must be included in the entity's metadata. It's used to adjust the distance measurement.",What information is required for accurate distance measurements in mammography?
700,138,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/dicom/dicom-toolbar-measure-distance.png                                                    ,"To delete a measurement, ensure the distance measurement functionality is enabled. Then select the measurement you wish to delete and press <kbd>backspace</kbd> or <kbd>del</kbd> on your keyboard, as instructed in the documentation below the screenshot.",What do I do next if I want to delete a measurement I've made?
701,141,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/overview/header-icons/settings-icon.png                                                     ,"After opening the settings by clicking the gear icon, navigate to the 'Drawing settings' section and enable the 'Show polyshape angles' toggle.",What do I do next after opening the settings to enable polyshape angles?
702,144,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/overview/header-icons/settings-icon.png                                                     ,"First, ensure you have selected a class from the 'Classes' menu or use a hotkey like <kbd>1</kbd>, <kbd>2</kbd>, or <kbd>3</kbd>. Then, draw the polygon on the canvas and double-click to close it.",What do I do next to create a new polygon annotation on the canvas?
703,146,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/overview/header-icons/settings-icon.png                                                     ,Check the Drawing settings accessed via the gear icon to verify and adjust the polyline coarseness setting for smoother drawing.,I've enabled free-hand drawing mode; what should I verify in the settings for a smoother polyline?
704,149,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/dicom/dicom-primitives.png                                                                  ,"The different colors represent various keypoints: pink is 'Top of head', blue is 'Bottom of head', olive is 'Front of head', and maroon is 'Back of head'.",What do the different colors represent in the Head keypoints section?
705,150,https://storage.googleapis.com/docs-media.encord.com/static/img/bitmasks.png                                                                                         ,Click on the '3D' button under the 'Mode' section to switch to the 3D cylinder brush.,What do I do next to switch to the 3D cylinder brush?
706,151,https://storage.googleapis.com/docs-media.encord.com/static/img/cylinder-brush.png                                                                                   ,"To use the 3D cylinder brush, ensure the 'Mode' is set to 3D, as highlighted in the Brush tool panel.",What mode should I be in to use the 3D cylinder brush?
707,152,https://storage.googleapis.com/docs-media.encord.com/static/img/cylinder-brush-workflow.png                                                                          ,Use the 'Presets' slider located below the sagittal view on the right side of the screen. It is currently displaying a value of 400.,What slider do I use to change the preset for the currently selected view?
708,153,https://storage.googleapis.com/docs-media.encord.com/static/img/panoptic-bitmask-dicom.png                                                                           ,The current size setting for the brush tool is 50 pixels as indicated by the slider and the label next to it.,What is the current size setting for the brush tool?
709,154,https://storage.googleapis.com/docs-media.encord.com/static/img/thresholding-dark.png                                                                                ,"Once you have set the desired threshold using the 'Thresholding' tool, click 'Apply label', or you can press the 'Enter' key to apply your selection.",What do I do next to apply the label after setting the threshold?
710,155,https://storage.googleapis.com/docs-media.encord.com/static/img/polygon-bitmask.png                                                                                  ,"The current brush size is set to 50 pixels, as indicated by the 'Size' label and the slider in the screenshot.",What is the current brush size set to in the screenshot?
711,157,https://storage.googleapis.com/docs-media.encord.com/static/img/overlap-settings.png                                                                                 ,"To set the overlap behavior for the 'Bus' class, select the 'Bus' option from the 'Classes' list. Then, adjust the overlap settings in the 'Labels' section. Use the same mechanism noted in the screenshot, similar to the 'Car' label management task.",What do I do next to set the overlap behavior for the 'Bus' class?
712,158,https://storage.googleapis.com/docs-media.encord.com/static/img/can-be-drawn-over.png                                                                                ,"To draw a Bitmask over an image, first click on the brush icon as it indicates the tool you need to start drawing. Once selected, you can draw over the areas you want to include in your label, using the specified threshold range mentioned in the documentation.","If I want to draw a Bitmask over an image, what should I do first?"
713,159,https://storage.googleapis.com/docs-media.encord.com/static/img/cant-be-drawn-over.png                                                                               ,"To include a specific area in the next label, use the 'Can be drawn over' bitmask option. Any part of the image beneath the existing bitmask that falls within the specified threshold range will be included in the next label.",How can I include a specific area in the next label using the bitmask feature?
714,160,https://storage.googleapis.com/docs-media.encord.com/static/img/must-be-drawn-over.png                                                                               ,"To ensure no part of your Bitmask is included in another label, use the 'Cannot be drawn over' setting as described above the screenshot.",How can I ensure no part of my Bitmask is included in another label?
715,163,https://storage.googleapis.com/docs-media.encord.com/static/img/editor-set.png                                                                                       ,"To enable or disable reconstructed MPR views for DICOM volumes, click on the gear icon in the top-right corner, which will open the DICOM editor settings. Then adjust the 'MRP layout' option as needed.",What do I do next to enable or disable reconstructed MPR views?
716,164,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/overview/annotator-overview.png                                                             ,"First, select a class from the 'Classes' list, such as 'Box' or 'Poly', as shown in section 'C'. Then, use the Annotation canvas in section 'G' to draw directly on the image around the chicken by clicking and dragging to create your desired shape.",What steps should I take next to annotate the chicken in this image?
717,166,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/overview/delete-operations.png                                                              ,"To delete labels below a certain confidence level, navigate to the 'Delete labels below confidence' section, set the minimum confidence threshold (e.g., 0.7), specify the frame range from 0 to 466, and click the 'Delete' button.",What do I do next to delete labels below a certain confidence level?
718,167,https://storage.googleapis.com/docs-media.encord.com/static/img/skip-and-submit.png                                                                                  ,"If the image is unclear or should not be annotated, click the 'Skip' button next to the 'Submit' button. This will update the task status to 'Skipped' and unassign it from you.",What should I do if the image is unclear or doesn't require annotation?
719,168,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/label_editor/skip-task.png                                                                  ,"After clicking the 'Skip' button, a dialog will appear where you can enter a reason for skipping the task. If no reason is provided, 'This task was skipped' will be added by default. The task will be unassigned from you, and if another task is available, it opens automatically in the Label Editor.",What happens after I click the Skip button to skip a task?
720,169,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/label_editor/skip-reason.png                                                                ,"Enter your reason, such as 'Only half of a car is seen, and I'm unsure whether this should be labeled or not,' in the provided text box above the 'Skip task' button.",How do I indicate that I'm skipping this task because only part of the object is visible?
721,170,https://storage.googleapis.com/docs-media.encord.com/static/img/projects/annotation-instructions.png                                                                 ,"Answer You are in the annotating mode if the 'Annotating' label is visible (highlighted in blue in the top left of the screenshot)
",How do I know if I am currently annotating?
722,172,https://storage.googleapis.com/docs-media.encord.com/static/img/labels-pane.png                                                                                      ,"To edit attributes of a specific instance, click on the edit icon labeled 'L' next to the instance you want to modify.",What do I do next to edit the attributes of a specific instance?
723,173,https://storage.googleapis.com/docs-media.encord.com/static/img/instances-tab-more-actions.png                                                                       ,"To copy the identifier of an object, select 'Copy identifier' from the menu. This will copy the unique alphanumeric ID of the object to your clipboard.",I need to copy the identifier of an object. What steps should I follow?
724,175,https://storage.googleapis.com/docs-media.encord.com/static/img/attribute-search.png                                                                                 ,"The icon next to the 'Ford' label is a colored circle with the letter 'W', suggesting it could be a visual indicator or tag for identifying attributes related to the 'Ford' model category.",What does the icon next to the 'Ford' label indicate?
725,177,https://storage.googleapis.com/docs-media.encord.com/static/img/eraser-tool.png                                                                                      ,"To switch to the eraser tool, click on the eraser icon shown in the 'Brush tool' menu. It is currently highlighted with a blue outline in the screenshot.",How do I switch to the eraser tool from the brush tool?
726,197,https://storage.googleapis.com/docs-media.encord.com/static/img/bitmasks.png                                                                                         ,"Yes, you can switch between 2D and 3D modes in the Brush tool menu. Currently, the mode is set to 2D.",Is there an option to switch between 2D and 3D modes while using the brush tool?
727,198,https://storage.googleapis.com/docs-media.encord.com/static/img/panoptic-bitmask.png                                                                                 ,"If you select 'None' in the Panoptic mode settings, overlapping bitmasks are allowed, meaning the new bitmask will overlap with existing bitmasks without exclusion or overwriting.",What happens if I select 'None' in the Panoptic mode settings?
728,199,https://storage.googleapis.com/docs-media.encord.com/static/img/thresholding-light.png                                                                               ,"The options available for setting the threshold type are 'Intensity', 'RGB', and 'HSV'. You can select the desired type from the dropdown menu next to 'Thresholding', which currently shows 'Intensity' in the screenshot.",What are the options available for setting the threshold type?
729,200,https://storage.googleapis.com/docs-media.encord.com/static/img/overlap-settings.png                                                                                 ,"The icons next to the class names like Car, Tyre, and Bus in the list are used to manage the behavior of each label class. The magic wand icon allows you to apply specific settings or actions for that class.",What is the purpose of the icons next to the class names in the list?
730,201,https://storage.googleapis.com/docs-media.encord.com/static/img/can-be-drawn-over.png                                                                                ,"To ensure parts of the image beneath the Bitmask are included, you must draw over them, as the 'Can be drawn over' setting includes areas within a specified threshold range in the next label.",How can I ensure parts of the image beneath the Bitmask are included in the next label?
731,202,https://storage.googleapis.com/docs-media.encord.com/static/img/cant-be-drawn-over.png                                                                               ,"To ensure parts of the image under the Bitmask are not included in other labels, use the 'Cannot be drawn over' feature, represented by the icon showing a paintbrush crossed out.",How can I ensure that parts of the image under the Bitmask cannot be included in other labels?
732,203,https://storage.googleapis.com/docs-media.encord.com/static/img/must-be-drawn-over.png                                                                               ,"To include parts of the image in the Bitmask, use the 'Must be drawn over' setting. This ensures any covered part of the Bitmask is included, regardless of threshold values.",How do I ensure parts of the image are included in the Bitmask?
733,207,https://storage.googleapis.com/docs-media.encord.com/static/img/keypoint-based-attribute-propagation1.png                                                            ,"Next, navigate to the timeline and locate the point where the dynamic attribute value changes. Use the '+' icon or the keyboard shortcut Shift + L to set a keyframe at that position.",What do I do next to set up keyframes for the dynamic attribute?
734,208,https://storage.googleapis.com/docs-media.encord.com/static/img/add-keypoint-icon.png                                                                                ,"The play icon in the interface is used to apply attribute values to all frames following a keyframe, matching the value set in the keyframe. You can also use the keyboard shortcut Shift + P for this action.",What is the function of the play icon in this tool?
735,209,https://storage.googleapis.com/docs-media.encord.com/static/img/remove-keypoint-icon.png                                                                             ,Use the keyboard shortcut Shift + S to remove a keypoint from the frame.,What keyboard shortcut should I use to remove a keypoint from the frame?
736,210,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/editor-timeline.png                                                                         ,"The 'boat' object has three instances shown as blue bars on the timeline. You can see these bars positioned at different times, starting shortly after the beginning of the timeline, with varying lengths indicating different durations.",Where can I find details about when and how long the 'boat' object appears in the video?
737,213,https://storage.googleapis.com/docs-media.encord.com/static/img/zoom-and-sort-timeline.png                                                                           ,"You can sort the object instances and classifications by clicking the 'A-Z' icon, which allows you to choose between sorting alphabetically or by creation order.",What options do I have for sorting the object instances and classifications?
738,214,https://storage.googleapis.com/docs-media.encord.com/static/img/select-timeline.png                                                                                  ,"After selecting the objects, click on 'Hide all' from the menu to hide all selected objects.",What should I do if I want to hide all objects after selecting them from this menu?
739,216,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-1.png                                                                                    ,The 'Edit classifications' button for the wing is found in the 'Instance labels' section. Look for the button with the pencil icon next to the 'Wing (1)' label.,Where is the Edit classifications button located for the wing?
740,217,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-3.png                                                                                    ,"After clicking 'Done', the linked instances will be displayed in the 'Instance labels' section to show the names of the linked instances.",Where can I see the linked instances after clicking 'Done'?
741,218,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-4.png                                                                                    ,"The numbers in parentheses next to the labels, such as 'Chicken (1)' and 'Wing (1)', indicate the count of instances currently linked or associated with each label in the Instance labels section.",What is the significance of the numbers in parentheses next to the labels?
742,220,https://storage.googleapis.com/docs-media.encord.com/static/img/study-level-workflow.png                                                                             ,You can add project tags in the 'Project tags' field under the 'Settings' tab. The screenshot shows a box labeled 'Project tags' with a prompt to 'Select tags which best describe your project.',Where can I add project tags to describe my project?
743,221,https://storage.googleapis.com/docs-media.encord.com/static/img/start-label-study.png                                                                                ,"After clicking the 'Start labeling study' button, you can proceed to create your labels and classifications as you usually would.",What do I do next to start labeling after clicking the 'Start labeling study' button?
744,222,https://storage.googleapis.com/docs-media.encord.com/static/img/submit-study-clas.png                                                                                ,"The current view mode for the 'mri_brain_t1' scan is 'AXIAL', as shown in the label next to the file name.",What is the current view mode for the mri_brain_t1 scan?
745,228,https://storage.googleapis.com/docs-media.encord.com/static/img/transcription-pane.png                                                                               ,"To add a new transcription for the audio clip, start by playing the audio using the controls at the bottom of the waveform. Then, click on the icon at the top of the Label Editor if you need to open the Transcription Pane, where you can manage transcriptions.",What do I do next to add a new transcription for the audio clip?
746,229,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/image_1.png                                                                                 ,"Next, you should click on the existing 'Butterfly' label in the 'Labels' section on the left. Then, you can add or modify the sub-classification 'Type of butterfly' and input additional details.",What do I do next to classify the butterfly further?
747,230,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/bounding-box.png                                                                            ,"After creating the bounding box for the 'Road closed sign', highlight the object by clicking on the blue bounding box in the image editor. Assign a classification by clicking on the relevant buttons in the Labels section or by using the hotkeys, such as <kbd>q</kbd> or <kbd>u</kbd>.",What do I do next to assign a classification to the bounding box for the 'Road closed sign'?
748,231,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/polygons-and-polylines.png                                                                  ,"The selected lotus stem is labeled 'Lotus stem in water 1', and it belongs to the class 'Lotus stem in water'. This is evident from the highlighted path and corresponding label on the left panel of the editor.",What are the class and label properties for the lotus stem that's currently selected on the canvas?
749,232,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/keypoints-in-image-dataset.png                                                              ,"To label the nostril, first select the 'Nostril' class from the 'Classes' menu or press '3' as a hotkey. Then, click on the nostril area on the image to place the keypoint. Once you're done, save your work by clicking the 'Save' button or pressing 'M'.",What should I do next to label the nostril in the image?
750,233,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/primitives.png                                                                              ,"To change the name of the current primitive, type the desired name into the text box labeled 'Name' on the right side, currently showing 'Skeleton template for human face structure'.",What do I do next to change the name of the current primitive?
751,234,https://storage.googleapis.com/docs-media.encord.com/static/img/bitmasks.png                                                                                         ,"The available modes for the brush tool are '2D' and '3D', with '2D' currently selected.",What are the available modes for the brush tool in this screenshot?
752,235,https://storage.googleapis.com/docs-media.encord.com/static/img/panoptic-bitmask.png                                                                                 ,"To prevent new bitmasks from overlapping with existing ones, select the 'Exclude' option under Panoptic Mode. This will ensure that areas already covered by a bitmask are excluded from the new bitmask, as seen in the screenshot.",How can I ensure that a new bitmask does not overlap with existing ones?
753,236,https://storage.googleapis.com/docs-media.encord.com/static/img/thresholding-light.png                                                                               ,"To adjust the pixel intensity range, use the sliders labeled 63 and 191 under 'Mask colour'. Slide them left or right to modify the intensity range for thresholding.",What do I do next to adjust the pixel intensity range for thresholding?
754,237,https://storage.googleapis.com/docs-media.encord.com/static/img/overlap-settings.png                                                                                 ,"The icons next to each class represent the color-coded bitmask labels: blue for 'Car', green for 'Tyre', and brown for 'Bus'. The wand icon next to each class allows you to manage settings related to that specific class.","What do the icons next to each class, like 'Car', 'Tyre', and 'Bus', represent?"
755,238,https://storage.googleapis.com/docs-media.encord.com/static/img/can-be-drawn-over.png                                                                                ,"To apply a bitmask, click the paintbrush icon. Once selected, you can draw over parts of the image. Any areas that fall within the specified threshold will be included in the next label, based on the 'Can be drawn over' setting.",How can I use this tool to apply a bitmask over an image?
756,239,https://storage.googleapis.com/docs-media.encord.com/static/img/cant-be-drawn-over.png                                                                               ,"To use the Bitmask feature that prohibits drawing over other labels, select the icon with the paintbrush crossed out. This will ensure that areas covered by this Bitmask remain exclusive and prevent overlaps in labeling.",How do I use the Bitmask feature that doesn't allow drawing over other labels?
757,240,https://storage.googleapis.com/docs-media.encord.com/static/img/must-be-drawn-over.png                                                                               ,"Make sure the area you draw over includes all necessary components, as the 'Must be drawn over' setting will include any part of the Bitmask label, regardless of threshold settings.",How do I ensure that my drawing covers all necessary parts of the Bitmask?
758,242,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/classifications.png                                                                         ,"After selecting a habitat classification, click the red 'Save [M]' button at the bottom of the 'Habitat' section to save your selection.",What can I do next after selecting a habitat classification?
759,243,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-1.png                                                                                    ,"The current classifications show that there is one chicken and one wing labeled in the frame, with both instances indicated in the Instance labels section on the left panel.",What do the current classifications indicate in the Encord interface?
760,244,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-3.png                                                                                    ,"After selecting 'Chicken (0)' to link, click the 'Done' button located at the bottom left of the screen to complete the linking process.",What should I do next to complete linking the instances?
761,245,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-4.png                                                                                    ,"Next to the label 'Wing (0)' in the lower section, there are icons for edit, add attributes, and more options.",What are the options available next to the label 'Wing' in the lower section?
762,246,https://storage.googleapis.com/docs-media.encord.com/static/img/real-pixel-value-formula.png                                                                         ,"To find the pixel width from a normalized x coordinate, multiply the normalized x coordinate by the pixel width of the frame or image. This is indicated in the documentation text above the formula.",What do I do next to find the pixel width from a normalized x coordinate?
764,248,https://storage.googleapis.com/docs-media.encord.com/static/img/export-notification-1.png                                                                            ,"You can download your labels from the notification menu. Click the bell icon in the top left corner of the platform, and click the export icon next to the export you want to download.",I missed the notification for my label export completion. Where else can I download it from?
765,249,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/ontology_nested_preview-callout.png                                                       ,"To classify an image as taken at night, navigate to the 'Classifications' section, and within 'Time of day', select the 'Night' option.",What classification should I use to indicate that an image was taken at night?
766,250,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/classification_annotation_types.png                                                       ,"Yes, you can add a new weather condition by clicking on the 'Add option' link located below the existing list of weather conditions.",Can I add a new weather condition to the list?
767,251,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/click_nested_configure-callout.png                                                        ,"To add a new attribute under the 'White' option, click the 'Configure' button depicted as a right-pointing arrow next to the 'White' option.",How can I add a new attribute under the 'White' option?
768,252,https://storage.googleapis.com/docs-media.encord.com/static/img/top-level-required.png                                                                               ,"The 'Bright / Dark' classification is marked as required by the red asterisk symbol next to the 'Required' toggle, which is turned on (red).",What indicates that the 'Bright / Dark' classification is required?
769,253,https://storage.googleapis.com/docs-media.encord.com/static/img/required-warning.png                                                                                 ,"Answer You should click the 'View issue' button, which appears in blue on the right side of the warning message, to open the Issues drawer and resolve the required issue.",What should I click to address the issue shown in the screenshot?
770,254,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/classification_dynamic-callout.png                                                        ,"In the configuration for 'Person', you have options for 'moving', 'yes', and 'no'. These options are shown as text fields in the screenshot.",What choices do I have for configuring the 'Person' attribute?
771,255,https://storage.googleapis.com/docs-media.encord.com/static/img/relation-attribute-2.png                                                                             ,The objects are linked in the Label Editor during annotation according to the note below the screenshot. This is done after setting up an Ontology with Relation attributes.,Where do the objects get linked in the application?
772,256,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-1.png                                                                                    ,"The 'This frame' section under 'Set relation' allows you to link instances that are present within the same frame. In this case, it shows options to link the chicken and the wing, which are both visible in the current frame.",What is the purpose of the 'This frame' section under 'Set relation'?
773,257,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-3.png                                                                                    ,"After selecting the instance to link, click the 'Done' button at the bottom left of the screen to finalize the linking process.",What do I do next to complete linking the instances?
774,258,https://storage.googleapis.com/docs-media.encord.com/static/img/link-attrib-4.png                                                                                    ,"The number in parentheses next to 'Chicken' indicates how many instances of 'Chicken' are currently linked. In the screenshot, '(1)' shows that one instance is linked.",What does the number in parentheses next to 'Chicken' signify?
775,259,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/apply-to-new-occurences.png                                                               ,"To ensure the 'Moving or Still' attribute is used for all future instances, make sure the 'Apply to new occurrences' checkbox is checked, as shown below the 'Moving or Still' section in the screenshot.",How can I ensure the attribute 'Moving or Still' is used for all future instances?
776,260,https://storage.googleapis.com/docs-media.encord.com/static/img/transcription-ontology.png                                                                           ,"To mark an attribute as a Transcript, you need to toggle the 'Transcript' switch to the 'on' position, as indicated by the red slider next to the 'Transcript' label in the 'Beautiful Voice' settings.",How can I mark an attribute as a Transcript in this setup?
777,261,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/json-structure-preview.png                                                                ,"The 'Person' object in the JSON has an attribute called 'Sex,' which is of type 'radio' and has options such as 'Male' with the ID '1.1.1'.",What attributes are associated with the 'Person' object in the JSON?
778,262,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/ontology-options.png                                                                      ,"Copying an ontology will duplicate all object primitives, and you have the option to include team members as well. The new ontology will not be attached to any projects by default.",What happens when I copy an ontology?
779,263,https://storage.googleapis.com/docs-media.encord.com/static/img/add-collabortors-ontology.png                                                                        ,"After clicking the Invite collaborators button, type the email address of the user(s) you want to add and select the role you want to assign to them, according to the documentation.",What do I do next after clicking the Invite collaborators button?
780,264,https://storage.googleapis.com/docs-media.encord.com/static/img/add-collaborators-ontology-2.png                                                                     ,"The emails 'alexey@encord.com' and 'eric@encord.com' are the users being added. Currently, there are two roles visible: 'Viewer', which offers read-only access, and 'Admin', which provides full access.","I see two email addresses listed. What do they mean, and are there more roles available?"
781,265,https://storage.googleapis.com/docs-media.encord.com/static/img/chane-role-ontology.png                                                                              ,"To add a new collaborator, click the '+ Invite collaborators' button in the 'Individuals' tab under the 'Team' section in the 'Settings'. Then, enter the collaborator's email to send an invitation.",What steps should I take to add a new collaborator to the ontology?
782,266,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/ontologies-object-primitive-labelled.png                                                  ,"To hide the vertex names on the canvas, click the 'Names hidden' button, labeled as B. This toggle will allow you to show or hide the vertex names as needed.",I want to hide the names of the vertices on the canvas. How can I do this?
783,267,https://storage.googleapis.com/docs-media.encord.com/static/img/ontolo-linked-projects.png                                                                           ,"To modify the settings for this ontology, click on the 'Settings' option in the menu. The 'Settings' link is highlighted in red just below the main name 'Chicken'.",How can I modify the settings for this ontology?
784,268,https://storage.googleapis.com/docs-media.encord.com/static/img/ontologies/cant-delete-ontology.png                                                                  ,"To see the projects using the 'Sea animals 2' ontology, you should click on 'View projects' under the notification that states it is referenced by 3 projects.",How can I see which projects are using the 'Sea animals 2' ontology?
785,269,https://storage.googleapis.com/docs-media.encord.com/static/img/admin-join-ontology.png                                                                              ,"Use the 'Filter by ontology owner' dropdown menu in the search bar to select 'My ontologies only,' allowing you to see only the ontologies you belong to.",How can I filter the ontologies to see only my ontologies?
787,271,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/automated-labeling.png                                                                        ,"Next, open the 'Detection and segmentation' section as instructed in the documentation below the screenshot.",What should I do next to add object detection to the project?
788,272,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/run-model.png                                                                                 ,"To run the selected detection model on the specified frames, click the 'Run model' button, which is located at the bottom right corner and highlighted in red in the screenshot.",What do I do next to run the selected detection model on the specified frames?
789,273,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/create-classification.png                                                                     ,"To specify categories, you can set up the model's ontology by clicking on 'Add model ontology' next to the existing 'Day / night' category.",How do I specify the categories for my classification model in this interface?
790,274,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/automated-labeling.png                                                                        ,"The timeline for the video is located at the bottom of the screen, where you can see the time scale and the current frame number.",Where can I find the timeline for the video I am annotating?
791,275,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/classification-model.png                                                                      ,"After setting the classification range and confidence, click the 'Run model' button at the bottom right of the screen to start the inference process.",What do I do next to run the model for inference?
792,276,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/create-instance-segmentation.png                                                              ,"You can select from the 'PYTORCH' framework, as shown in the 'Framework' dropdown field.",Which frameworks can I select from to create this model?
793,277,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/automated-labeling.png                                                                        ,"After clicking 'Automated labeling,' open the 'Detection and segmentation' section to begin segmenting objects in the image shown.",What do I do next to start segmenting objects in the image?
794,278,https://storage.googleapis.com/docs-media.encord.com/static/img/Apollo/using-instance-segmentation.png                                                               ,"To run the model with the current settings, click on the 'Run model' button at the bottom right of the screen.",What should I do next to run the model with the current settings?
795,279,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-default-workflow-01.png                                                           ,"To reach the 'Consensus reached' status, the 'Determine consensus' stage requires consensus from 3 reviewers. At present, no reviewers are selected, noted by 'No reviewers selected' in the blue Determine consensus section.",What are the steps to reach the 'Consensus reached' status?
796,280,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-determine-consensus.png                                                           ,"If consensus is not reached, the process will indicate 'No consensus,' as shown in the 'Determine consensus' section where it says 'No consensus.'",What happens if consensus is not reached in the determination process?
797,281,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-review-refine-workflow.png                                                        ,"Once consensus is reached in Consensus Block 1, the task proceeds to Consensus Block 2, where it undergoes further annotation and review.",What is the next step after reaching consensus in Consensus Block 1?
798,282,https://storage.googleapis.com/docs-media.encord.com/static/img/annotate/consensus-reassign-task.png                                                                 ,"In the screenshot, the red 'L' next to certain tasks indicates that the task is currently locked, meaning it is assigned to a specific annotator and not available for others to work on.",What does the red 'L' next to certain tasks indicate?
